123	47
587	233	220
1	99	0	56	0	25	1	1	13860000	21060	13683	23469	0
7	56	1	48	1	40	1	1	10752000	20867	20090	12071	0
0	118	0	66	1	47	1	1	36603600	8032	1564	5518	0
9	92	1	78	1	64	1	1	45926400	12096	29865	19752	0
1	99	0	56	0	25	1	1	13860000	21060	13683	23469	1
2	91	1	83	1	48	1	1	36254400	21282	9043	5224	1
14	113	0	63	1	50	1	1	35595000	5607	1550	19079	1
9	92	1	78	1	64	1	1	45926400	12096	29865	19752	1
6	36	1	36	1	29	1	1	3758400	25743	29709	9467	2
12	56	0	44	1	26	1	1	6406400	15831	30908	28962	3
8	67	0	40	1	22	1	1	5896000	12159	13954	7081	4
1	99	0	56	0	25	1	1	13860000	21060	13683	23469	4
3	104	0	66	1	40	1	1	27456000	31147	18780	23138	4
5	113	1	78	1	60	1	1	52884000	26812	27234	8068	5
12	56	0	44	1	26	1	1	6406400	15831	30908	28962	6
0	118	0	66	1	47	1	1	36603600	8032	1564	5518	6
9	92	1	78	1	64	1	1	45926400	12096	29865	19752	6
13	93	0	65	1	34	1	1	20553000	28825	27911	25019	7
0	118	0	66	1	47	1	1	36603600	8032	1564	5518	7
6	36	1	36	1	29	1	1	3758400	25743	29709	9467	8
13	93	0	65	1	34	1	1	20553000	28825	27911	25019	8
7	56	1	48	1	40	1	1	10752000	20867	20090	12071	8
3	104	0	66	1	40	1	1	27456000	31147	18780	23138	8
9	92	1	78	1	64	1	1	45926400	12096	29865	19752	8
1	99	0	56	0	25	1	1	13860000	21060	13683	23469	9
2	91	1	83	1	48	1	1	36254400	21282	9043	5224	9
9	92	1	78	1	64	1	1	45926400	12096	29865	19752	9
4	75	0	60	1	33	1	1	14850000	14085	4397	6732	10
13	93	0	65	1	34	1	1	20553000	28825	27911	25019	10
8	67	0	40	1	22	1	1	5896000	12159	13954	7081	11
3	104	0	66	1	40	1	1	27456000	31147	18780	23138	11
6	36	1	36	1	29	1	1	3758400	25743	29709	9467	12
5	113	1	78	1	60	1	1	52884000	26812	27234	8068	12
3	104	0	66	1	40	1	1	27456000	31147	18780	23138	13
1	99	0	56	0	25	1	1	13860000	21060	13683	23469	14
2	91	1	83	1	48	1	1	36254400	21282	9043	5224	15
11	72	1	66	1	58	1	1	27561600	4313	18470	30597	15
5	113	1	78	1	60	1	1	52884000	26812	27234	8068	15
6	36	1	36	1	29	1	1	3758400	25743	29709	9467	16
7	56	1	48	1	40	1	1	10752000	20867	20090	12071	16
0	118	0	66	1	47	1	1	36603600	8032	1564	5518	16
2	91	1	83	1	48	1	1	36254400	21282	9043	5224	17
14	113	0	63	1	50	1	1	35595000	5607	1550	19079	17
3	104	0	66	1	40	1	1	27456000	31147	18780	23138	18
0	118	0	66	1	47	1	1	36603600	8032	1564	5518	18
5	113	1	78	1	60	1	1	52884000	26812	27234	8068	18
10	73	0	61	1	31	1	1	13804300	18554	17978	13113	19
4	75	0	60	1	33	1	1	14850000	14085	4397	6732	19
14	113	0	63	1	50	1	2	35595000	5607	1550	19079	19
9	92	1	78	1	64	1	1	45926400	12096	29865	19752	19
3	104	0	66	1	40	1	1	27456000	31147	18780	23138	20
14	113	0	63	1	50	1	1	35595000	5607	1550	19079	20
9	92	1	78	1	64	1	1	45926400	12096	29865	19752	20
12	56	0	44	1	26	1	1	6406400	15831	30908	28962	21
6	36	1	36	1	29	1	1	3758400	25743	29709	9467	21
10	73	0	61	1	31	1	1	13804300	18554	17978	13113	21
0	118	0	66	1	47	1	1	36603600	8032	1564	5518	21
2	91	1	83	1	48	1	1	36254400	21282	9043	5224	21
13	93	0	65	1	34	1	1	20553000	28825	27911	25019	22
4	75	0	60	1	33	1	1	14850000	14085	4397	6732	23
9	92	1	78	1	64	1	1	45926400	12096	29865	19752	24
6	36	1	36	1	29	1	1	3758400	25743	29709	9467	25
3	104	0	66	1	40	1	1	27456000	31147	18780	23138	25
2	91	1	83	1	48	1	1	36254400	21282	9043	5224	25
1	99	0	56	0	25	1	1	13860000	21060	13683	23469	26
6	36	1	36	1	29	1	1	3758400	25743	29709	9467	26
10	73	0	61	1	31	1	1	13804300	18554	17978	13113	26
13	93	0	65	1	34	1	1	20553000	28825	27911	25019	26
2	91	1	83	1	48	1	1	36254400	21282	9043	5224	26
14	113	0	63	1	50	1	1	35595000	5607	1550	19079	27
12	56	0	44	1	26	1	2	6406400	15831	30908	28962	28
13	93	0	65	1	34	1	1	20553000	28825	27911	25019	28
7	56	1	48	1	40	1	1	10752000	20867	20090	12071	28
11	72	1	66	1	58	1	1	27561600	4313	18470	30597	28
