14	3
1360	242	245
0	49	0	44	0	50	1	4	1200000	0	0	8051	1	1
1	55	1	49	1	55	1	8	1600000	1239	1104	3098	1	1
2	61	0	54	0	60	1	2	2100000	0	0	5294	1	1
3	69	0	61	0	68	1	5	3700000	0	0	12307	0	1
4	77	0	67	0	74	1	6	3600000	0	0	2838	0	2
5	77	0	74	0	67	1	1	3900000	0	0	9730	0	3
6	86	1	75	1	85	1	8	4600000	1446	2523	2859	2	1
7	95	0	82	0	92	1	6	8600000	0	0	13247	1	2
8	107	0	90	0	116	1	1	16000000	0	0	14953	2	1
9	106	1	92	1	101	1	7	9100000	4902	4255	8408	1	1
10	116	1	100	1	129	1	8	16000000	2481	5346	8276	0	1
11	118	0	100	0	108	1	2	12900000	0	0	2186	1	2
12	126	1	113	1	144	1	4	26000000	4794	11464	16435	2	1
13	137	0	126	0	161	1	4	30300000	0	0	7020	1	2
