11	3
12	10	10
0	5	0	2	0	2	1	9	20000	100000	100000	100000	0
1	5	0	2	0	2	1	9	20000	100000	100000	100000	1
2	5	0	2	0	2	1	8	20000	100000	100000	100000	2
3	3	0	2	0	3	1	3	18000	100000	100000	100000	0
4	3	0	2	0	3	1	1	18000	100000	100000	100000	1
5	4	0	2	0	2	1	1	16000	100000	100000	100000	0
6	4	0	2	0	2	1	1	16000	100000	100000	100000	1
7	4	0	2	0	2	1	1	16000	100000	100000	100000	2
8	5	0	3	0	3	1	2	45000	100000	100000	100000	0
9	5	0	3	0	3	1	5	45000	100000	100000	100000	1
10	5	0	3	0	3	1	1	45000	100000	100000	100000	2
