19	3
1350	240	245
0	28	0	27	0	3	1	8	100000	0	0	925	0	1
1	51	1	51	1	40	1	4	2000000	0	0	8712	2	1
2	56	1	56	1	14	1	2	300000	383	0	383	0	1
3	70	0	56	0	71	1	1	200000	0	0	153	0	1
4	80	0	60	0	37	1	2	100000	0	0	375	1	1
5	80	1	60	1	71	1	2	300000	493	370	438	2	1
6	80	0	60	0	18	1	6	100000	0	0	40	0	3
7	92	0	79	0	1	1	8	500000	0	0	688	1	1
8	112	0	80	0	34	1	2	1100000	0	0	1261	1	2
9	120	0	80	0	201	1	2	700000	0	0	554	1	1
10	112	0	80	0	147	1	4	7000000	0	0	10938	1	2
11	88	0	88	0	20	1	4	800000	0	0	651	0	1
12	115	0	99	0	1	1	4	1000000	0	0	369	0	1
13	140	0	112	0	193	1	1	4000000	0	0	1043	1	1
14	140	0	112	0	133	1	1	4000000	0	0	2087	0	1
15	140	0	112	0	37	1	2	1000000	0	0	670	2	1
16	140	0	112	0	172	1	2	3600000	0	0	1412	2	3
17	140	0	114	0	106	1	4	600000	0	0	378	0	1
18	140	0	114	0	53	1	2	600000	0	0	630	2	3
