81	45
587	233	220
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	0
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	0
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	1
0	70	1	63	1	50	1	3	22050000	697	6992	7657	2
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	3
0	70	1	63	1	50	1	1	22050000	697	6992	7657	3
1	100	0	53	1	34	1	3	18020000	9586	8402	23027	4
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	4
0	70	1	63	1	50	1	2	22050000	697	6992	7657	4
1	100	0	53	1	34	1	2	18020000	9586	8402	23027	5
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	6
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	6
0	70	1	63	1	50	1	1	22050000	697	6992	7657	6
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	7
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	8
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	9
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	9
1	100	0	53	1	34	1	2	18020000	9586	8402	23027	10
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	11
2	93	0	78	1	45	1	3	32643000	17540	1944	4012	11
0	70	1	63	1	50	1	1	22050000	697	6992	7657	11
1	100	0	53	1	34	1	3	18020000	9586	8402	23027	12
2	93	0	78	1	45	1	5	32643000	17540	1944	4012	12
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	13
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	13
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	14
0	70	1	63	1	50	1	1	22050000	697	6992	7657	14
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	15
0	70	1	63	1	50	1	2	22050000	697	6992	7657	15
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	16
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	17
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	17
0	70	1	63	1	50	1	1	22050000	697	6992	7657	17
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	18
0	70	1	63	1	50	1	1	22050000	697	6992	7657	18
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	19
0	70	1	63	1	50	1	1	22050000	697	6992	7657	19
1	100	0	53	1	34	1	2	18020000	9586	8402	23027	20
0	70	1	63	1	50	1	1	22050000	697	6992	7657	20
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	21
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	22
0	70	1	63	1	50	1	1	22050000	697	6992	7657	22
1	100	0	53	1	34	1	3	18020000	9586	8402	23027	23
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	23
0	70	1	63	1	50	1	1	22050000	697	6992	7657	23
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	24
0	70	1	63	1	50	1	1	22050000	697	6992	7657	24
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	25
0	70	1	63	1	50	1	1	22050000	697	6992	7657	25
2	93	0	78	1	45	1	3	32643000	17540	1944	4012	26
0	70	1	63	1	50	1	1	22050000	697	6992	7657	26
1	100	0	53	1	34	1	2	18020000	9586	8402	23027	27
0	70	1	63	1	50	1	1	22050000	697	6992	7657	27
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	28
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	28
1	100	0	53	1	34	1	2	18020000	9586	8402	23027	29
0	70	1	63	1	50	1	1	22050000	697	6992	7657	29
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	30
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	30
0	70	1	63	1	50	1	1	22050000	697	6992	7657	30
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	31
0	70	1	63	1	50	1	1	22050000	697	6992	7657	31
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	32
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	32
0	70	1	63	1	50	1	2	22050000	697	6992	7657	33
0	70	1	63	1	50	1	1	22050000	697	6992	7657	34
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	35
0	70	1	63	1	50	1	1	22050000	697	6992	7657	36
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	37
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	38
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	38
0	70	1	63	1	50	1	3	22050000	697	6992	7657	38
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	39
2	93	0	78	1	45	1	1	32643000	17540	1944	4012	39
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	40
1	100	0	53	1	34	1	2	18020000	9586	8402	23027	41
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	41
1	100	0	53	1	34	1	1	18020000	9586	8402	23027	42
2	93	0	78	1	45	1	2	32643000	17540	1944	4012	42
0	70	1	63	1	50	1	1	22050000	697	6992	7657	43
0	70	1	63	1	50	1	1	22050000	697	6992	7657	44
