39	2
587	233	220
16	113	0	92	0	23	1	3	23910800	24596	24565	7148	0
7	91	0	87	0	25	1	4	19792500	20735	19657	19264	0
4	78	0	61	0	27	1	4	12846600	25138	7215	22570	0
17	113	0	49	1	32	1	1	17718400	24765	7391	16187	0
6	109	0	87	0	32	1	2	30345600	18052	21804	28081	0
11	102	0	35	1	34	1	6	12138000	2474	1858	10414	0
10	115	0	59	1	34	1	4	23069000	25312	1129	18214	0
0	75	0	54	1	35	1	3	14175000	28377	10122	25652	0
13	70	1	61	1	40	1	4	17080000	23039	17129	12876	0
2	70	1	67	1	42	1	6	19698000	28958	25282	3187	0
3	78	1	71	1	44	1	5	24367200	10784	11923	8236	0
19	56	1	55	1	46	1	1	14168000	20764	1446	2223	0
8	67	1	51	1	47	1	3	16059900	17932	12670	28732	0
12	117	0	54	1	48	1	3	30326400	7192	25563	19537	0
5	78	1	73	1	48	1	1	27331200	2475	9897	21283	0
1	107	0	60	1	49	1	2	31458000	13712	22385	9489	0
14	64	1	63	1	59	1	5	23788800	13611	4102	4887	0
9	67	1	63	1	60	1	5	25326000	4856	524	11723	0
18	99	1	75	1	63	1	2	46777500	2146	4148	9256	0
15	95	1	87	1	63	1	3	52069500	18677	7430	20306	0
16	113	0	92	0	23	1	2	23910800	24596	24565	7148	1
7	91	0	87	0	25	1	3	19792500	20735	19657	19264	1
4	78	0	61	0	27	1	2	12846600	25138	7215	22570	1
17	113	0	49	1	32	1	6	17718400	24765	7391	16187	1
6	109	0	87	0	32	1	3	30345600	18052	21804	28081	1
11	102	0	35	1	34	1	4	12138000	2474	1858	10414	1
10	115	0	59	1	34	1	2	23069000	25312	1129	18214	1
0	75	0	54	1	35	1	7	14175000	28377	10122	25652	1
13	70	1	61	1	40	1	2	17080000	23039	17129	12876	1
2	70	1	67	1	42	1	4	19698000	28958	25282	3187	1
3	78	1	71	1	44	1	5	24367200	10784	11923	8236	1
19	56	1	55	1	46	1	4	14168000	20764	1446	2223	1
8	67	1	51	1	47	1	1	16059900	17932	12670	28732	1
5	78	1	73	1	48	1	2	27331200	2475	9897	21283	1
1	107	0	60	1	49	1	6	31458000	13712	22385	9489	1
14	64	1	63	1	59	1	1	23788800	13611	4102	4887	1
9	67	1	63	1	60	1	3	25326000	4856	524	11723	1
18	99	1	75	1	63	1	3	46777500	2146	4148	9256	1
15	95	1	87	1	63	1	2	52069500	18677	7430	20306	1
